,Rat,Timepoint_Name,Speed_Group,Belt_Speed,Stride,Step_Length,Step_Duration,Stance_Duration,Step_Height,Mean_Asis_Toe_Height,Variation_Asis_Toe_Height,Mean_Asis_Toe_Height_Stance,Variation_Asis_Toe_Height_Stance,Mean_Asis_Toe_Height_Swing,Variation_Asis_Toe_Height_Swing,Mean_Ankle,Variation_Ankle,Mean_Ankle_Stance,Variation_Ankle_Stance,Mean_Ankle_Swing,Variation_Ankle_Swing,Mean_Knee,Variation_Knee,Mean_Knee_Stance,Variation_Knee_Stance,Mean_Knee_Swing,Variation_Knee_Swing,Mean_Hip,Variation_Hip,Mean_Hip_Stance,Variation_Hip_Stance,Mean_Hip_Swing,Variation_Hip_Swing,Max_Asis_Height,Max_Asis_Height_Stance,Max_Asis_Height_Swing,Max_Hip_Height,Max_Hip_Height_Stance,Max_Hip_Height_Swing,Max_Knee_Height,Max_Knee_Height_Stance,Max_Knee_Height_Swing,Max_Ankle_Height,Max_Ankle_Height_Stance,Max_Ankle_Height_Swing,Min_Asis_Height,Min_Asis_Height_Stance,Min_Asis_Height_Swing,Min_Hip_Height,Min_Hip_Height_Stance,Min_Hip_Height_Swing,Min_Knee_Height,Min_Knee_Height_Stance,Min_Knee_Height_Swing,Min_Ankle_Height,Min_Ankle_Height_Stance,Min_Ankle_Height_Swing,Mean_Asis_Height,Mean_Asis_Height_Stance,Mean_Asis_Height_Swing,Mean_Hip_Height,Mean_Hip_Height_Stance,Mean_Hip_Height_Swing,Mean_Knee_Height,Mean_Knee_Height_Stance,Mean_Knee_Height_Swing,Mean_Ankle_Height,Mean_Ankle_Height_Stance,Mean_Ankle_Height_Swing,Mean_Hip_Toe_Height,Mean_Hip_Toe_Height_Stance,Mean_Hip_Toe_Height_Swing,Mean_Knee_Toe_Height,Mean_Knee_Toe_Height_Stance,Mean_Knee_Toe_Height_Swing,Mean_Ankle_Toe_Height,Mean_Ankle_Toe_Height_Stance,Mean_Ankle_Toe_Height_Swing,Unnamed: 0_x,Unnamed: 0_y,Unnamed: 0_x,Unnamed: 0_y,exptype
94,166,week6,speed32,0.32,4.1111111110000005,11.91114079,0.491888889,0.328333333,21.51289953,70.04079493,7.475349707,73.81168154,4.457255223,62.84226296,6.480217692,64.76372548,18.14133633,68.66975539,13.98740484,58.02830842,22.89455244,79.40278568,11.51243589,82.57739135,8.361957275,72.97045436,13.29398817,131.17736090000002,18.14133633,130.7992179,15.52876007,131.4347771,22.20864554,82.20997837,80.98980934,80.58912488,56.28830197,54.86079876,54.47311209,36.44919707,34.76999802,35.66704044,33.40654524,24.58264082,33.40654524,73.19131876,73.33233833,74.28059625,46.37095120000001,46.41391181,48.77158436,12.3161149,12.33759676,15.77180829,8.608933432999999,9.274871897,10.67025063,76.92577564,76.78864719,77.39028199,50.69767987,50.0595961,52.163984899999996,21.26812214,19.98233316,24.16581554,18.59580607,15.87165285,23.99275986,43.81269917,47.08263045,37.61596587,14.89972004,17.02535105,10.91922939,11.77670044,12.89523828,9.568856432999999,2.0,2.0,2.0,2,dreadds
95,166,week7,speed16,0.16,3.1538461539999996,25.00580135,0.648461538,0.476307692,22.36563911,66.11285868,7.222150417999999,68.72624345,5.472004111,60.89460856,6.614701816,66.4839564,17.3768417,69.45910988,11.18340207,62.30621279,20.74165571,76.61236482,10.75530448,79.84059631,6.695071755,70.01104289,12.58042165,123.47788,17.3768417,122.6338465,15.75779489,125.2620394,19.73204595,79.04783587,77.90595075,76.85332325,53.4783804,52.72652013,52.67980528,36.97533296,33.44880841,33.94474272,34.59144594,25.23754437,34.40994265,66.53692465,68.01214252,70.78127462,43.35229368,43.35229368,47.69524857,11.62348558,11.91131429,14.672803400000001,8.464574636,9.253644564,9.856198615,73.05102105,72.8289724,74.829027,47.89135127,47.21537266,50.90874794,20.90760501,19.45842089,24.16222154,18.94878856,16.81819698,24.64185257,42.59220598,44.14497655,38.77036462,14.49564619,15.92445881,11.23370043,12.30111534,12.64189799,11.27853964,2.0,2.0,2.0,2,dreadds
96,166,week7,speed20,0.2,3.413793103,10.46800983,0.586344828,0.418758621,21.27538958,67.84818738,6.637287914,70.37800053,4.518536667,61.67948093,6.867083561,66.33225665,16.12842148,68.25973142,10.48388779,61.61833489,20.30093599,75.8724155,9.336528679,78.69144382,6.150332926,69.09006551,11.28655017,129.9273619,16.12842148,129.28364,14.21830688,131.3531149,19.93192393,78.78140053,77.72657726,77.9298165,55.12286769,53.28904119,54.33434911,33.21769454,31.66669308,32.42983874,34.72311174,24.80024779,34.72311174,70.68394505,70.68961618,72.32758329,44.99670639,44.99670639,48.18340201,11.51102566,11.51102566,14.52904937,9.030078516,9.293069897,10.61378463,74.34080732,73.87682742,75.51582905,49.57361949,48.48899611,52.34419629,19.50156153,18.25918526,22.60760097,18.90045833,16.23581973,25.47403105,43.08099955,44.99016922,38.50784818,13.41330944,14.76171227,10.22203043,12.40783839,12.73699284,11.63768293,2.0,2.0,2.0,2,dreadds
97,166,week7,speed24,0.24,3.64516129,16.02829413,0.527612903,0.36038709700000005,21.73980956,67.85550136,7.163565557999999,70.84157296,4.787535149,61.57887419,7.080459625,70.82659223,16.35847056,74.33184288,9.486218509,63.67279297,21.2187572,77.03230175,9.721414001,80.21672019,6.2228728879999995,70.20870867,11.77006651,129.11706370000002,16.35847056,128.069793,14.18683646,131.2906849,20.01696141,79.78483853,79.10325192,78.32297836,56.3413591,55.249281499999995,54.81223861,34.15782804,32.79196965,33.10832018,35.26976752,25.1330837,35.26976752,71.45326514,71.52141590000001,72.56563469,46.97985111,46.99329362,48.92289569,13.55137943,13.5691407,15.71059186,10.07469813,10.74113093,11.23475019,75.21654077,75.06361811,75.64381816,51.21959435,50.53763521,52.71775772,20.98317863,20.0549919,23.01725617,20.64788482,18.13868095,25.93265545,43.85855494,46.31559006,38.65281375,14.1530726,15.83294675,10.66692065,13.28684541,13.9166358,11.86771148,2.0,2.0,2.0,2,dreadds
98,166,week7,speed28,0.27944444399999996,4.1111111110000005,25.60570664,0.484,0.314333333,24.99720603,66.51380470000001,8.72019788,70.09614481,5.0901626239999995,60.04156542,7.930779365,71.88886579999999,17.21469833,77.09794045,10.80089195,63.60676823,22.25234955,77.47112181,10.48497599,81.21675019999999,6.681401015,70.57273566,11.91644468,130.9227054,17.21469833,129.48716159999998,14.797837099999999,133.4729296,19.99825841,79.77870156,78.87648957,78.61350041,56.60476623,55.36346057,55.56163758,33.48392995,32.50784785,32.34481008,36.72634266,26.67502588,35.42152324,71.3679494,71.48298496,72.40835859999999,47.09770159,47.10805462,48.9202955,14.22497848,14.25801862,15.8807675,10.02610093,,11.66748825,75.17217644,75.08385145,75.51884729,51.285388,50.51548137,52.89562211,20.92126547,20.18093524,22.55746831,21.2530289,18.74703929,26.09022977,42.62701626,45.52777473,37.41834024,13.72659808,15.55752695,10.45597496,12.73583728,13.760293599999999,10.94386221,2.0,2.0,2.0,2,dreadds
99,166,week7,speed32,0.32,4.41025641,13.40399668,0.46543589700000004,0.303076923,22.16083619,67.39990437,7.892998006,70.93325074,5.357156212,60.9472959,7.4552225089999995,70.77532690000001,17.21990764,75.07040363,11.47404349,63.00277392,21.98954229,76.44693327,10.34391632,79.57381325,7.623274757000001,70.68409852,11.57771019,131.366315,17.21990764,130.78623290000002,14.98884393,132.3120493,20.74745596,81.33783005,79.47581656,79.66512238,57.48510877,55.53621725,55.83333198,35.26974035,32.90811749,33.73670694,34.70253553,25.1588157,34.70253553,70.49821859,70.69250802,71.92721086,45.26954903,45.30878694,47.90858952,11.56504354,11.59198505,14.59024969,10.17163906,10.89503803,12.07263176,75.07119174,74.72167408,75.8258073,50.60540223,49.53635837,52.68404086,20.0824426,18.71478235,22.6938943,20.59156971,17.68804304,25.95723815,42.93411485,45.74793503,37.80552946,13.16170406,14.94081218,9.998490378,12.93978094,13.899619699999999,11.14734303,2.0,2.0,2.0,2,dreadds
100,166,week8,speed16,0.16,2.826086957,6.682074436000001,0.668521739,0.504869565,19.66886948,69.26861407,5.955478136,71.18221408,4.3452851930000005,63.48275045,6.1517491810000005,65.21909405,16.35826379,66.78267576,10.6428163,60.62022422,19.41876665,82.69839264,9.655004829,85.50439002,6.126319763,74.22781169,11.99732412,130.1610895,16.35826379,130.1758969,14.69408673,130.08987309999998,20.6790626,79.25888033,78.46503463,77.78539151,55.89767510000001,55.04792488,54.7596226,34.17153941,31.97738684,33.25954482,32.60583672,24.4514969,32.60583672,70.84706374,70.84712325,73.48934455,47.34713435,47.42433736,50.6186142,13.32044227,13.32044227,16.66138932,6.830798467,7.3419444579999995,8.10010195,74.65131364,74.1695145,76.15330438,51.30809184,50.64909846,53.44659522,20.79927499,19.66714002,24.26660017,16.47190927,14.39392205,22.898681699999997,45.92539227,47.66179805,40.77604129,15.47079272,16.6798396,11.81969302,11.0892097,11.40662163,10.22812777,2.0,2.0,2.0,2,dreadds
101,166,week8,speed20,0.19928571399999997,3.321428571,6.713066409,0.601,0.415428571,20.58663504,69.03786088,7.288698849,72.02130593,5.099603762,62.53913854,6.971700824,70.27205152,16.96367732,73.97964591,9.788243954,62.45879558,22.8346151,83.50336472,10.57416105,87.27716871,6.372750764,75.35597256,12.57484877,131.6186195,16.96367732,131.7536836,15.05313231,131.1729605,20.68932511,80.32938565,79.68376113,78.90332785,58.06392476,57.13861827,56.23963462,34.28524905,32.80590103,33.67152265,33.79779196,23.72421998,33.79779196,71.12601917,71.20975051,72.62354855,48.04421628,48.08903744,50.35211219,14.11955726,14.22622464,16.64527846,8.467252201,8.891797376,9.506389392,75.56861834,75.47654731,75.85542182,52.89107926,52.47075324,53.92737365,21.68931637,20.74224421,23.92549519,18.68992052,16.3918972,23.77974866,46.3603218,49.01551187,40.61109037,15.30839751,17.28700283,11.13159589,12.15916307,12.93665582,10.46346537,2.0,2.0,2.0,2,dreadds
102,166,week8,speed24,0.24,3.6129032260000002,6.549049382000001,0.55316129,0.38167741899999996,20.43117882,69.09102265,7.005193471,71.88710977,5.052647117,62.9539034,6.712215874,70.56092324,16.27111378,74.04516191,10.64026501,63.07113908,21.93670128,82.48790463,10.55246844,85.63528993,7.429740422999999,75.72016961,12.33959197,130.660324,16.27111378,130.72611990000001,14.07974652,130.39789620000002,20.34343605,80.68139695,79.89149214,79.14426831,57.99334237,57.07241448,56.53716866,34.44235245,33.00249625,33.68933536,33.63521186,24.23040174,33.63521186,71.14545453,71.15116087,72.91030207,48.05702184,48.05702184,50.75630496,13.94450116,13.94450116,16.91245812,8.274728854,8.716477219,9.535422726,75.62717146,75.27895394,76.40041726,52.80488488,52.09353242,54.44592755,21.78729549,20.586600699999998,24.46402264,18.69163577,16.3386951,23.90349282,46.26873608,48.70168824,40.99941369,15.29951822,17.19475652,11.19191074,12.15548696,12.94685092,10.45697895,2.0,2.0,2.0,2,dreadds
103,166,week8,speed28,0.28,3.911764706,8.346505056,0.511411765,0.33952941200000003,20.46408298,69.3684873,7.813872257000001,73.04805313,5.154786346,62.3629924,7.020960174,73.22937013,17.32746008,78.45029333,11.63548341,64.33709488,23.25766288,84.77661665,11.59040287,88.46412403,8.361117352,77.78250097,13.15283248,131.7564142,17.32746008,132.1990068,14.94736303,131.26418429999998,20.91445397,81.43427847,80.79823018,79.46964059,58.74864888,58.12117709,56.87663816,35.81235428,34.30302675,34.31974427,33.40766336,23.69564121,33.40766336,71.50381169,71.71881478,72.24570457,48.65972794,48.80069574,50.47343537,14.63833075,14.84027619,17.34570675,8.602657546,9.285293951,9.98894293,76.11574029,76.2817267,75.88963317,53.42199647,53.08860235,54.21230191,22.69656364,21.835794399999997,24.43708242,18.82614885,16.28634722,23.80512759,46.67474349,49.85492877,40.68566114,16.08192113,18.60212082,11.32702503,12.1354625,13.05267364,10.37653567,2.0,2.0,2.0,2,dreadds
104,166,week8,speed32,0.32,4.1111111110000005,6.79911107,0.47433333299999997,0.311333333,20.48216558,69.85048298,7.999272583,73.59321915,5.503593024,62.77268524,7.0632718489999995,75.61876588,17.30418642,80.66421923,11.59833394,66.10020756,24.100118300000002,85.51658665,11.91479049,89.24196326,8.666597994,78.49614549,13.4621708,131.2014895,17.30418642,131.1695259,15.02655957,131.26663729999999,21.07253515,82.70673846,81.79211144,81.46564079999999,60.04048039,59.10438561,58.51461197,36.69102226,35.16407105,35.89655688,33.14447955,23.83047668,33.14447955,71.72089143,71.75919563,72.32649951,48.93863749,48.93863749,50.52738839,14.86157245,14.87461635,17.18581267,9.720293172,10.14879088,11.26898467,76.79849969,76.79438544,76.82151851,54.07161897,53.652853099999994,54.92964055,23.21551006,22.26187882,25.02098388,19.35598198,16.74863878,24.36846968,47.12360226,50.45168681,40.88080728,16.37771029,19.06071253,11.30017808,12.40796527,13.54747248,10.31963641,2.0,2.0,2.0,2,dreadds
105,169,week-1,speed16,0.16,3.8181818180000002,9.486874017,0.540606061,0.382666667,20.18522187,53.17919422,5.803119602000001,54.90319805,4.655974508,49.17924332,5.611571402999999,50.89302259,12.97328139,53.63728507,8.185551619,44.21390714,14.90601205,64.33097167,12.37295544,66.51920788,11.01401117,59.15016406,12.72501651,122.85014850000002,12.97328139,122.12424579999998,11.40407031,124.5700483,14.73699529,65.32531624,63.44938026,64.0607897,48.59039804,45.89335302,48.32053218,28.72780682,27.05655032,27.92762108,32.42675584,26.29183128,32.42675584,55.38870452,55.41700348,60.02735152,38.7399542,38.75636961,43.66809383,9.867425647000001,9.875882702,12.99127191,3.448062782,3.5790986910000004,4.938580505,59.96236823,58.77774297,62.76515431,43.14208193,41.59623627,46.75297523,17.26501237,15.95083155,20.41252529,15.35009188,12.66556689,21.55251853,36.35890792,37.72169136,33.16706423,12.71011631,13.39096104,11.01055135,8.575090146,8.791138242999999,7.995043674,3.0,3.0,3.0,3,cno
106,169,week-1,speed20,0.2,4.243243243,10.9916556,0.47535135100000003,0.32,21.65257214,57.70836681,5.920015327000001,59.44420521,4.764740336,54.10748394,5.840342842,58.66172197,12.12610602,61.34904121,9.437195843,52.94321478,14.62020876,68.63259867,12.64566863,70.79267877,11.77878881,63.98470168,12.76909937,121.14233349999999,12.12610602,120.8505936,9.874480262999999,121.70096869999999,15.17718318,70.15058543,68.05025829,69.64117009999998,52.98531718,50.11012699,52.4611588,33.61176826,31.76465406,32.52606104,33.99557589,27.69681482,33.08714712,60.85891256,60.85891256,65.29335799,42.60357948,42.60357948,47.68549679,12.95748911,12.95748911,16.24919888,4.236949146000001,4.650643296,6.147243058,65.26427369,63.75697017,68.31247494,47.31351619,45.575261499999996,50.88325264,20.870748300000002,19.29616168,24.05048461,16.59762506,13.72695122,22.56856841,39.75760931,41.26249655,36.67826164,13.77661689,15.00530822,11.1461065,9.041718167,9.414186268,8.363577413,3.0,3.0,3.0,3,cno
107,169,week-1,speed24,0.24,4.512820513,9.886373742,0.445641026,0.29733333300000003,21.65173752,57.553514,6.161589682000001,59.72915312,4.676293365,53.40153844,6.28222209,61.61874561,11.29044651,65.40052788,10.25638264,54.09600898,15.55431049,69.54487787,11.76962396,72.18539856,10.38047772,64.30530994,12.21706116,121.6929956,11.29044651,120.7800936,8.558787168,123.23893429999998,14.94657472,69.91964163,68.33985459,69.555358,52.69216151,50.16962153,52.60011381,32.37388418,30.97030552,31.9048881,34.45039586,27.07633604,34.45039586,61.279348600000006,61.279348600000006,65.13020227,43.42508159,43.42508159,47.92367974,13.92372358,13.92372358,16.96861524,4.7797660760000005,4.999702039,6.545027312,65.36715127,63.91718889,68.19594968,47.71225768,45.95153348,51.12403014,20.98564587,19.60611242,23.7296098,17.51977743,14.24241552,23.78607077,39.89862041,41.76349771,36.3296189,13.70249876,15.41863107,10.40286814,9.706140162999999,10.05437975,8.99165953,3.0,3.0,3.0,3,cno
108,169,week-1,speed28,0.28,4.609756098,10.13878768,0.42214634100000004,0.27580487800000003,21.60860712,57.73376644,5.899156633,59.97336709,4.166062524,53.61449602,6.194228903,59.96033753,11.26382773,63.52358923,11.25496753,53.34225381,15.91681559,71.30792576,11.40872587,74.18653523,9.560035741,65.95531849,11.87786318,120.7725947,11.26382773,119.7987142,8.600433345,122.69573329999999,14.76134936,69.87294291,67.92540044,69.50414181,52.76232649,49.94230526,52.54823266,31.75840175,30.37728991,31.30570084,34.81729306,27.34408055,34.81729306,61.80705386,61.80705386,65.44798296,43.74170483,43.74170483,48.1172094,14.32900653,14.32900653,17.86116702,4.082115933,4.332888548000001,5.833555874,65.46872618,63.97482042,68.24734107,47.70050042,45.87512558,51.09670222,21.24678693,19.83287469,23.82582698,17.02605506,13.47032961,23.63401421,39.96554068,41.87367224,36.46385717,13.95641734,15.83174675,10.44387396,9.291095326,9.468876268999999,9.001169164,3.0,3.0,3.0,3,cno
109,169,week-1,speed32,0.32,5.3125,9.068008605,0.377,0.242416667,20.80367017,58.31789828,6.89516126,60.83186966,4.9904108,53.89162372,6.3069358189999996,66.84677609,12.02482635,70.47227182,11.15327453,60.34946899,15.4056654,74.99785867,13.32028524,78.31891334,11.70923943,69.1598797,13.36809163,120.9856781,12.02482635,120.2734417,9.830847193,122.19801149999999,13.75551464,72.07344063,70.07009381,70.51458553,54.900076500000004,52.92801294,54.38816627,33.23608106,31.76463691,32.73315789,33.35081834,26.93605428,33.35081834,60.39148731,61.30437665,64.61648871,45.54262365,45.54262365,49.19559886,15.42526227,15.44911081,18.38700155,4.907020212,5.042835487,6.715708293,66.20030001,64.96437045,68.41087329,49.836302,48.21701199,52.72282731,22.54755794,21.08450087,25.17100829,17.58593643,14.24758281,23.46349141,41.95390027,44.08451119,38.20357774,15.01321639,16.95200007,11.58884217,9.703534691,10.11508202,8.944241844,3.0,3.0,3.0,3,cno
110,169,week1,speed16,0.16,3.571428571,36.07246787,0.578571429,0.33685714299999997,16.0541466,38.26138835,4.715287598,36.78645335,3.426191567,38.19750167,3.211686468,65.12473157,13.45801489,64.53852681,21.84310175,71.95494161,24.90176989,42.38392279999999,7.4835465779999994,45.55001027,4.097320676,41.62220434,5.043119279,125.22341180000001,13.45801489,126.73636670000002,13.07826581,122.44279669999999,8.598643391,51.84413609,47.20341148,49.26551904,35.76857788,30.60326541,34.11398027,11.73230419,8.260764482999999,9.200995192999999,23.00787408,18.68206941,22.08023964,36.21321609,37.03041852,39.63623795,20.75321205,21.31240541,23.74473344,9.614390688,9.018295636,6.690370957000001,8.035949952000001,8.801904164,10.08793895,43.32486293,41.22724696,45.15215801,27.717091800000002,25.20965781,29.82876822,4.4731254289999995,6.616201188,4.651442024,15.06469088,13.55271493,16.51094741,23.20681221,21.66693865,23.98731548,7.47654699,8.030339311,7.24011581,11.18890578,10.50266828,12.03412141,3.0,3.0,3.0,3,cno
111,169,week1,speed20,0.2,3.04,21.50840474,0.60464,0.29952,11.91398454,40.3762127,4.6381216510000005,39.34999792,3.440197897,39.83642167,3.0574172369999997,65.36473246,11.03478986,67.55022737,17.27526881,71.64532948,27.37233246,43.07371613,7.423339242000001,45.47213834,5.920858899,41.31424245,6.985673412000001,121.6208338,11.03478986,122.64635829999999,8.094264682999999,121.54532890000002,9.111174039,53.61991072,48.36342428,50.42587154,38.4250234,32.79044747,35.59668077,15.20680442,11.34308102,12.51364925,23.01918015,17.39624555,21.72445955,36.71973708,38.00354719,38.72868857,21.04508008,23.05163949,22.30353323,9.127505902000001,8.805761916,7.700593447,6.4236610039999995,8.205864625,7.484142337000001,44.7543244,42.99881281,44.73272992,29.27939814,27.54736161,29.42782999,5.603711555,7.097363379,6.34620073,14.52697265,12.92168291,15.25353427,24.99552671,24.39592593,24.53152174,6.699111001,7.759793402000001,6.394920974,10.40104157,10.57334669,10.36515053,3.0,3.0,3.0,3,cno
112,169,week1,speed24,0.24,3.5333333330000003,15.92657426,0.549866667,0.302666667,9.654917102999999,36.54705615,3.359001643,36.08638561,2.90412136,36.40923001,2.017358466,51.88729809,11.47176808,46.45621245,19.36624192,59.68867794,23.22434039,40.84795357,6.7895719439999995,41.27644987,5.663518636,40.34348902,6.668137907,120.4402798,11.47176808,120.7957669,11.99418582,120.5759317,8.075593734,48.74276852,45.20448496,46.24527539,34.64012343,31.04247664,32.65638129,10.38883741,8.413902124,9.610625306000001,22.05552491,17.44286725,21.24678309,33.54760484,34.59555771,36.38217582,19.69198539,20.92315873,22.04881163,11.09502556,10.84495656,8.395965063,6.133636601,7.0157029379999996,7.677091609,40.154881200000005,38.83549892,41.02299244,26.00847562,24.8419661,26.89761938,4.972292733,6.151789621,5.32987301,12.94080612,12.1015186,13.721325199999997,22.40065057,22.09285279,22.28385695,8.169150825,8.74413839,7.714750272000001,9.33952022,9.352405293,9.120534037,3.0,3.0,3.0,3,cno
113,169,week1,speed28,0.28,3.878787879,25.30119932,0.514545455,0.260848485,12.23496558,36.69662444,4.736345524,34.77145674,3.403079121,36.67174166,3.1920429980000002,66.09143482,11.33261682,67.32990464,24.33182138,76.14289847,26.63280596,41.60430122,7.227931869,42.95899383,5.556680992,41.76958386,6.709502024,120.0533243,11.33261682,121.62306159999999,10.83656434,118.9426851,8.22955492,51.28001403,44.23376523,48.04889197,37.33950207,29.67194394,34.72432064,11.04598672,9.018971851,9.287184768,25.11886698,17.38445365,23.04000068,32.24039428,33.96937216,35.001931799999994,18.52565493,20.10652814,20.83332259,10.77355621,9.596126649,8.594876818,6.299483467999999,6.972087421,8.545886114,41.51584641,38.38829473,42.29620939,27.56190282,24.1823865,28.66374469,5.00043273,7.338163804,4.491396781000001,15.10286585,12.80105537,15.84513691,22.8790924,20.90042671,23.32609782,7.579734817,8.437175386,7.0498471789999995,10.61117831,9.932239467999999,10.84078546,3.0,3.0,3.0,3,cno
114,169,week1,speed32,0.32,4.1388888889999995,20.253895999999997,0.490777778,0.245,12.16939703,38.083772700000004,4.419143645,36.80212888,3.5161257189999997,38.40107407,3.2025895330000003,64.91787647,14.51824314,63.04488126,28.12600561,69.9800645,33.31063928,45.48012466,8.264454217,46.95276804,6.520947221,45.06088419,8.331332495,121.06051070000001,14.51824314,123.0630885,13.89392374,117.61812240000002,10.11587672,53.15282152,46.7784244,51.17212097,39.27325326,32.51239113,37.54264883,13.07616264,9.69474275,10.40819375,25.38529325,17.58039999,24.83211968,33.24050286,35.53752024,36.15997365,19.66802748,21.81194074,21.92740554,11.93189544,10.81372302,9.189397225,6.711593553999999,7.792685323,8.203984469,42.63710226,40.04542957,44.3686981,28.62032205,25.91438787,30.71728798,4.850164417,8.078998982,4.244274754,14.93258723,13.04039989,16.49431413,24.08178487,22.75099349,24.75895127,7.315017272,8.385822689,6.249727109,10.62654407,10.47146856,10.92444427,3.0,3.0,3.0,3,cno
115,169,week2,speed16,0.16,3.230769231,23.225381600000002,0.6489230770000001,0.436615385,16.68332416,44.83037848,5.0837990689999994,45.33194071,3.7461372539999997,42.96221396,3.973991486,61.93047503,13.32189804,60.87666719,24.55965386,64.16177901,36.08732253,52.27084797,6.838684129,53.26318885,5.353266714,50.22464853,8.225183561,121.0080532,13.32189804,120.38437379999999,12.05378675,122.4707878,13.33965993,58.17192542,55.403909999999996,56.09142936,42.71356834,38.76864276,41.17787352,17.62081313,16.14167787,15.72362888,27.82958318,21.41656456,27.47159135,44.28875977,45.15956983,47.96530298,28.27674596,28.83196816,32.20257804,10.39305632,10.8501576,10.24236169,5.265428781000001,5.606231913999999,7.679270428,51.26669684,50.15687343,52.55042541,35.12149867,33.53824586,37.40709237,9.841745446000001,10.70815096,9.55419331,17.31889488,15.758951800000002,20.06674007,29.07890434,29.08563982,28.23507218,10.17233833,11.19244688,7.982917698,11.94458659,12.02030458,11.5645608,3.0,3.0,3.0,3,cno
116,169,week2,speed20,0.2,3.115384615,22.04800634,0.619076923,0.401846154,18.25216651,49.38074784,5.362745904,50.16606407,4.044466926,46.79403641,4.206338313,67.02232841,13.66382922,66.97455413,24.21185512,68.12514944,33.70808943,60.68694986,10.3803315,63.04946684,8.189072318,57.41728362,11.33668852,115.3872011,13.66382922,114.0319507,13.10435562,117.7076803,13.0837293,62.81856081,60.63637295,60.64244908,47.26055295,44.20739652,45.64641947,25.78105347,23.31056893,21.90791039,29.64111047,22.92136589,29.49415071,48.10070908,49.73331736,51.56210926,31.84683569,33.14164215,35.60197864,9.124359769,10.15034014,10.77993908,5.230522213,5.8833776360000005,7.937840108,56.14329096,55.47892778,57.12319803,39.990596200000006,38.82043871,41.91497476,14.98132963,15.75903843,14.26048616,18.20815896,16.21376109,22.025751100000004,33.36110515,33.9000786,31.58581314,10.84690157,13.08495522,7.179569742999999,12.23569007,12.34396148,11.79632847,3.0,3.0,3.0,3,cno
117,169,week2,speed24,0.24,3.75,31.68376926,0.536625,0.33025,20.14089216,46.30428581,5.9570437620000005,46.80926781,3.8330662369999997,44.02614444,4.560580179,70.77767266,11.38379363,72.82277087,24.06194486,70.36112658,34.32036255,60.16683854,9.711549589,62.47785527,6.993586665,57.27548339,10.72633138,114.8174301,11.38379363,113.378316,10.12237883,116.46605890000002,10.39192117,61.31396094,58.51215486,58.95594082,46.28213335,42.62360092,44.1415624,22.66774722,20.62701101,19.51271198,29.49459538,23.0111697,29.08639564,44.32810664,47.19492681,49.19935529999999,28.01198497,30.77843555,33.36462633,7.101032045,8.853248479,8.892048786,5.24608199,5.944197783,8.336118165,53.63361743,52.57603428,54.95938785,37.83023277,36.2304277,40.04892758,13.22694964,14.14649447,12.84563107,18.46444849,16.35430962,21.75231584,31.002110899999998,31.282922499999998,29.811344300000002,9.019287617,10.92640971,6.387302415,12.35698368,12.50611503,12.36457236,3.0,3.0,3.0,3,cno
118,169,week2,speed28,0.28,4.297297297,32.62937292,0.46345945899999996,0.264324324,20.32993832,43.07686838,6.3593229110000005,43.59228586,3.997644244,41.184906299999994,5.0142872469999995,63.98569932,13.40173555,64.13098569,24.914623499999998,66.14818072,34.597579700000004,58.8695203,11.17986251,61.46314686,7.918136992000001,56.15617691,12.17503096,118.00658590000002,13.40173555,116.15227379999999,11.88765921,119.9780006,12.44805751,59.54525646,54.66660228,57.19808035,45.52056051,39.76846327,43.38593579,20.44953448,17.61735446,17.9608743,30.96433019,21.79513205,30.60578812,42.10811925,44.71955691,45.16940611,26.80513906,29.31571974,30.29216764,8.208612718,9.390627809,8.021913515,6.387957472,6.699631066,9.553557136,50.849877899999996,49.20252665,52.36066282,36.0634258,33.82370465,38.323749600000006,11.10108554,11.71199568,11.33403208,18.87688193,15.78457755,22.60943642,28.70818723,28.9612722,27.57125628,8.385783558,9.936057704,6.5758692320000005,11.95388601,11.66854544,12.21615647,3.0,3.0,3.0,3,cno
119,169,week2,speed32,0.32,4.4193548389999995,22.53740817,0.46412903200000005,0.273806452,18.69560246,45.45230015,4.773311269,45.75314677,3.6689647119999997,44.7169745,3.8270272010000004,65.10978799,12.72076875,63.95974433,24.72023435,65.69606498,34.02879243,59.44315501,10.62115768,62.36924159,7.072238017999999,56.26783908,11.34223808,111.691423,12.72076875,108.5508366,10.868961800000001,114.6643477,11.78638834,61.30253123,57.20484607,60.39593547,46.84982509,41.83350381,46.12360167,24.78276353,22.29196734,21.37632735,32.49407056,24.61910075,31.86535934,46.79741013,48.57841545,48.84147188,30.32196015,32.25640996,32.82570519,7.778211248,9.763474067,9.575047631,5.601859651,6.962483917,10.19907328,53.45582903,52.16311929,55.70723735,37.97081237,36.22661665,40.90841051,14.16174308,14.9570672,14.21158952,20.07646235,18.21858458,23.37334227,29.97883276,29.83929849,29.91814767,8.541260376,9.856667824,6.720083005,12.11013938,11.87975871,12.38492834,3.0,3.0,3.0,3,cno
